0.95,0.95,0.75,0.95,0.95,0.95,0.68,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
0.95,0.95,0.75,0.95,0.95,0.95,0.7,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
0.95,0.95,0.75,0.95,0.95,0.95,0.71,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
0.95,0.95,0.77,0.95,0.95,0.95,0.73,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
